,agent,md_learner,md_psy,md_teacher,n_learnt,n_learnt_end_ss,tau,s,b,m,c,x
8358,8358,Walsh2018,,Leitner,0,0,0.5,0.044444444444444446,0.13333333333333333,0.11111111111111112,0.1,0.6
8359,8359,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.17777777777777778,0.17777777777777778,0.1,0.6
8360,8360,Walsh2018,,Leitner,4,3,0.7211247851537042,0.1,0.0,0.13333333333333333,0.1,0.6
8361,8361,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.15555555555555556,0.0,0.1,0.6
8362,8362,Walsh2018,,Leitner,0,0,0.5649154819548765,0.0,0.15555555555555556,0.2,0.1,0.6
8363,8363,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.022222222222222223,0.13333333333333333,0.1,0.6
8364,8364,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.15555555555555556,0.06666666666666667,0.1,0.6
8365,8365,Walsh2018,,Leitner,0,0,1.5,0.0,0.044444444444444446,0.11111111111111112,0.1,0.6
8366,8366,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.044444444444444446,0.08888888888888889,0.1,0.6
8367,8367,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.13333333333333333,0.13333333333333333,0.1,0.6
8368,8368,Walsh2018,,Leitner,0,0,0.6382590035046208,0.0,0.11111111111111112,0.06666666666666667,0.1,0.6
8369,8369,Walsh2018,,Leitner,15,14,0.7211247851537042,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.1,0.6
8370,8370,Walsh2018,,Leitner,0,0,0.7211247851537042,0.022222222222222223,0.2,0.0,0.1,0.6
8371,8371,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.0,0.15555555555555556,0.1,0.6
8372,8372,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.11111111111111112,0.022222222222222223,0.1,0.6
8373,8373,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.08888888888888889,0.17777777777777778,0.1,0.6
8374,8374,Walsh2018,,Leitner,4,3,0.5649154819548765,0.044444444444444446,0.0,0.17777777777777778,0.1,0.6
8375,8375,Walsh2018,,Leitner,0,5,0.5649154819548765,0.08888888888888889,0.06666666666666667,0.0,0.1,0.6
8376,8376,Walsh2018,,Leitner,5,4,0.5,0.1,0.022222222222222223,0.11111111111111112,0.1,0.6
8377,8377,Walsh2018,,Leitner,59,58,0.5,0.022222222222222223,0.044444444444444446,0.0,0.1,0.6
8378,8378,Walsh2018,,Leitner,0,0,0.7211247851537042,0.0,0.17777777777777778,0.06666666666666667,0.1,0.6
8379,8379,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.044444444444444446,0.15555555555555556,0.1,0.6
8380,8380,Walsh2018,,Leitner,0,0,1.040041911525952,0.011111111111111112,0.13333333333333333,0.06666666666666667,0.1,0.6
8381,8381,Walsh2018,,Leitner,0,0,0.7211247851537042,0.011111111111111112,0.06666666666666667,0.17777777777777778,0.1,0.6
8382,8382,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.13333333333333333,0.15555555555555556,0.1,0.6
8383,8383,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.044444444444444446,0.15555555555555556,0.1,0.6
8384,8384,Walsh2018,,Leitner,0,0,0.5649154819548765,0.08888888888888889,0.11111111111111112,0.13333333333333333,0.1,0.6
8385,8385,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.17777777777777778,0.022222222222222223,0.1,0.6
8386,8386,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.08888888888888889,0.11111111111111112,0.1,0.6
8387,8387,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.1,0.6
8388,8388,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.13333333333333333,0.15555555555555556,0.1,0.6
8389,8389,Walsh2018,,Leitner,0,0,0.5649154819548765,0.05555555555555556,0.17777777777777778,0.08888888888888889,0.1,0.6
8390,8390,Walsh2018,,Leitner,0,0,0.6382590035046208,0.1,0.15555555555555556,0.044444444444444446,0.1,0.6
8391,8391,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.15555555555555556,0.13333333333333333,0.1,0.6
8392,8392,Walsh2018,,Leitner,0,2,0.6382590035046208,0.011111111111111112,0.044444444444444446,0.11111111111111112,0.1,0.6
8393,8393,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.022222222222222223,0.15555555555555556,0.1,0.6
8394,8394,Walsh2018,,Leitner,0,0,0.6382590035046208,0.06666666666666667,0.2,0.06666666666666667,0.1,0.6
8395,8395,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.13333333333333333,0.06666666666666667,0.1,0.6
8396,8396,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.06666666666666667,0.2,0.1,0.6
8397,8397,Walsh2018,,Leitner,0,4,0.7211247851537042,0.0,0.06666666666666667,0.044444444444444446,0.1,0.6
8398,8398,Walsh2018,,Leitner,0,0,0.6382590035046208,0.1,0.11111111111111112,0.08888888888888889,0.1,0.6
8399,8399,Walsh2018,,Leitner,0,0,1.3276322281071904,0.08888888888888889,0.0,0.11111111111111112,0.1,0.6
8400,8400,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.06666666666666667,0.2,0.1,0.6
8401,8401,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.044444444444444446,0.13333333333333333,0.1,0.6
8402,8402,Walsh2018,,Leitner,0,0,0.5649154819548765,0.05555555555555556,0.11111111111111112,0.022222222222222223,0.1,0.6
8403,8403,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.15555555555555556,0.0,0.1,0.6
8404,8404,Walsh2018,,Leitner,0,0,0.5,0.011111111111111112,0.11111111111111112,0.15555555555555556,0.1,0.6
8405,8405,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.044444444444444446,0.15555555555555556,0.1,0.6
8406,8406,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.17777777777777778,0.06666666666666667,0.1,0.6
8407,8407,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.13333333333333333,0.15555555555555556,0.1,0.6
8408,8408,Walsh2018,,Leitner,0,0,1.5,0.05555555555555556,0.13333333333333333,0.11111111111111112,0.1,0.6
8409,8409,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.06666666666666667,0.0,0.1,0.6
8410,8410,Walsh2018,,Leitner,0,0,1.5,0.08888888888888889,0.17777777777777778,0.13333333333333333,0.1,0.6
8411,8411,Walsh2018,,Leitner,3,2,0.8147491111094232,0.06666666666666667,0.0,0.11111111111111112,0.1,0.6
8412,8412,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.08888888888888889,0.13333333333333333,0.1,0.6
8413,8413,Walsh2018,,Leitner,5,4,0.5,0.1,0.022222222222222223,0.08888888888888889,0.1,0.6
8414,8414,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.08888888888888889,0.11111111111111112,0.1,0.6
8415,8415,Walsh2018,,Leitner,0,0,0.8147491111094232,0.06666666666666667,0.08888888888888889,0.044444444444444446,0.1,0.6
8416,8416,Walsh2018,,Leitner,0,1,1.040041911525952,0.06666666666666667,0.022222222222222223,0.0,0.1,0.6
8417,8417,Walsh2018,,Leitner,0,0,1.1750715554059086,0.022222222222222223,0.11111111111111112,0.17777777777777778,0.1,0.6
8418,8418,Walsh2018,,Leitner,13,14,0.5649154819548765,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.1,0.6
8419,8419,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.044444444444444446,0.022222222222222223,0.1,0.6
8420,8420,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.13333333333333333,0.13333333333333333,0.1,0.6
8421,8421,Walsh2018,,Leitner,0,2,0.6382590035046208,0.1,0.0,0.2,0.1,0.6
8422,8422,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.13333333333333333,0.11111111111111112,0.1,0.6
8423,8423,Walsh2018,,Leitner,5,4,0.8147491111094232,0.06666666666666667,0.0,0.044444444444444446,0.1,0.6
8424,8424,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.1,0.6
8425,8425,Walsh2018,,Leitner,0,0,0.9205287735493741,0.03333333333333333,0.13333333333333333,0.15555555555555556,0.1,0.6
8426,8426,Walsh2018,,Leitner,0,0,1.5,0.06666666666666667,0.022222222222222223,0.2,0.1,0.6
8427,8427,Walsh2018,,Leitner,8,7,0.8147491111094232,0.011111111111111112,0.0,0.044444444444444446,0.1,0.6
8428,8428,Walsh2018,,Leitner,0,0,0.5,0.0,0.2,0.13333333333333333,0.1,0.6
8429,8429,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.08888888888888889,0.08888888888888889,0.1,0.6
8430,8430,Walsh2018,,Leitner,0,0,0.7211247851537042,0.07777777777777778,0.2,0.0,0.1,0.6
8431,8431,Walsh2018,,Leitner,16,15,0.5649154819548765,0.0,0.0,0.044444444444444446,0.1,0.6
8432,8432,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.08888888888888889,0.13333333333333333,0.1,0.6
8433,8433,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.13333333333333333,0.17777777777777778,0.1,0.6
8434,8434,Walsh2018,,Leitner,0,0,1.040041911525952,0.08888888888888889,0.11111111111111112,0.044444444444444446,0.1,0.6
8435,8435,Walsh2018,,Leitner,0,13,0.6382590035046208,0.07777777777777778,0.044444444444444446,0.022222222222222223,0.1,0.6
8436,8436,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.11111111111111112,0.044444444444444446,0.1,0.6
8437,8437,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.08888888888888889,0.11111111111111112,0.1,0.6
8438,8438,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.15555555555555556,0.13333333333333333,0.1,0.6
8439,8439,Walsh2018,,Leitner,0,0,0.5649154819548765,0.08888888888888889,0.17777777777777778,0.08888888888888889,0.1,0.6
8440,8440,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.17777777777777778,0.15555555555555556,0.1,0.6
8441,8441,Walsh2018,,Leitner,0,0,0.5649154819548765,0.05555555555555556,0.17777777777777778,0.0,0.1,0.6
8442,8442,Walsh2018,,Leitner,0,0,0.5649154819548765,0.07777777777777778,0.11111111111111112,0.11111111111111112,0.1,0.6
8443,8443,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.1,0.6
8444,8444,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.15555555555555556,0.15555555555555556,0.1,0.6
8445,8445,Walsh2018,,Leitner,15,14,0.5,0.03333333333333333,0.022222222222222223,0.044444444444444446,0.1,0.6
8446,8446,Walsh2018,,Leitner,0,0,1.5,0.06666666666666667,0.0,0.06666666666666667,0.1,0.6
8447,8447,Walsh2018,,Leitner,0,3,0.7211247851537042,0.08888888888888889,0.022222222222222223,0.11111111111111112,0.1,0.6
8448,8448,Walsh2018,,Leitner,0,0,0.5649154819548765,0.011111111111111112,0.2,0.06666666666666667,0.1,0.6
8449,8449,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.15555555555555556,0.2,0.1,0.6
8450,8450,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.11111111111111112,0.17777777777777778,0.1,0.6
8451,8451,Walsh2018,,Leitner,4,3,0.5,0.022222222222222223,0.0,0.17777777777777778,0.1,0.6
8452,8452,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.13333333333333333,0.022222222222222223,0.1,0.6
8453,8453,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.06666666666666667,0.06666666666666667,0.1,0.6
8454,8454,Walsh2018,,Leitner,0,0,1.5,0.0,0.11111111111111112,0.06666666666666667,0.1,0.6
8455,8455,Walsh2018,,Leitner,0,0,0.9205287735493741,0.05555555555555556,0.15555555555555556,0.13333333333333333,0.1,0.6
8456,8456,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.17777777777777778,0.0,0.1,0.6
8457,8457,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.15555555555555556,0.022222222222222223,0.1,0.6
8458,8458,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.15555555555555556,0.2,0.1,0.6
8459,8459,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.15555555555555556,0.0,0.1,0.6
8460,8460,Walsh2018,,Leitner,0,0,0.6382590035046208,0.03333333333333333,0.11111111111111112,0.17777777777777778,0.1,0.6
8461,8461,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.06666666666666667,0.044444444444444446,0.1,0.6
8462,8462,Walsh2018,,Leitner,0,0,0.6382590035046208,0.044444444444444446,0.08888888888888889,0.17777777777777778,0.1,0.6
8463,8463,Walsh2018,,Leitner,0,0,0.8147491111094232,0.06666666666666667,0.2,0.15555555555555556,0.1,0.6
8464,8464,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.13333333333333333,0.11111111111111112,0.1,0.6
8465,8465,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.11111111111111112,0.2,0.1,0.6
8466,8466,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.2,0.0,0.1,0.6
8467,8467,Walsh2018,,Leitner,0,3,0.6382590035046208,0.03333333333333333,0.044444444444444446,0.11111111111111112,0.1,0.6
8468,8468,Walsh2018,,Leitner,0,0,0.8147491111094232,0.07777777777777778,0.044444444444444446,0.17777777777777778,0.1,0.6
8469,8469,Walsh2018,,Leitner,0,0,0.5649154819548765,0.06666666666666667,0.2,0.08888888888888889,0.1,0.6
8470,8470,Walsh2018,,Leitner,0,0,0.5,0.022222222222222223,0.15555555555555556,0.06666666666666667,0.1,0.6
8471,8471,Walsh2018,,Leitner,0,0,0.7211247851537042,0.011111111111111112,0.13333333333333333,0.11111111111111112,0.1,0.6
8472,8472,Walsh2018,,Leitner,2,1,1.1750715554059086,0.1,0.0,0.044444444444444446,0.1,0.6
8473,8473,Walsh2018,,Leitner,0,0,0.7211247851537042,0.044444444444444446,0.17777777777777778,0.06666666666666667,0.1,0.6
8474,8474,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.08888888888888889,0.13333333333333333,0.1,0.6
8475,8475,Walsh2018,,Leitner,4,3,0.7211247851537042,0.044444444444444446,0.0,0.13333333333333333,0.1,0.6
8476,8476,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.08888888888888889,0.11111111111111112,0.1,0.6
8477,8477,Walsh2018,,Leitner,2,1,1.3276322281071904,0.08888888888888889,0.0,0.022222222222222223,0.1,0.6
8478,8478,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.06666666666666667,0.17777777777777778,0.1,0.6
8479,8479,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.0,0.11111111111111112,0.1,0.6
8480,8480,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.06666666666666667,0.06666666666666667,0.1,0.6
8481,8481,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.08888888888888889,0.022222222222222223,0.1,0.6
8482,8482,Walsh2018,,Leitner,0,4,0.5649154819548765,0.05555555555555556,0.044444444444444446,0.08888888888888889,0.1,0.6
8483,8483,Walsh2018,,Leitner,59,59,0.8147491111094232,0.011111111111111112,0.0,0.0,0.1,0.6
8484,8484,Walsh2018,,Leitner,0,0,0.5,0.011111111111111112,0.2,0.06666666666666667,0.1,0.6
8485,8485,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.044444444444444446,0.044444444444444446,0.1,0.6
8486,8486,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.022222222222222223,0.11111111111111112,0.1,0.6
8487,8487,Walsh2018,,Leitner,0,0,0.6382590035046208,0.022222222222222223,0.08888888888888889,0.0,0.1,0.6
8488,8488,Walsh2018,,Leitner,0,0,0.5649154819548765,0.07777777777777778,0.11111111111111112,0.2,0.1,0.6
8489,8489,Walsh2018,,Leitner,0,0,0.5649154819548765,0.06666666666666667,0.11111111111111112,0.13333333333333333,0.1,0.6
8490,8490,Walsh2018,,Leitner,0,0,0.7211247851537042,0.022222222222222223,0.08888888888888889,0.2,0.1,0.6
8491,8491,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.022222222222222223,0.06666666666666667,0.1,0.6
8492,8492,Walsh2018,,Leitner,0,0,0.5649154819548765,0.0,0.06666666666666667,0.2,0.1,0.6
8493,8493,Walsh2018,,Leitner,59,58,0.7211247851537042,0.03333333333333333,0.022222222222222223,0.0,0.1,0.6
8494,8494,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.2,0.13333333333333333,0.1,0.6
8495,8495,Walsh2018,,Leitner,0,0,0.5,0.05555555555555556,0.2,0.2,0.1,0.6
8496,8496,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.17777777777777778,0.15555555555555556,0.1,0.6
8497,8497,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.044444444444444446,0.13333333333333333,0.1,0.6
8498,8498,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.06666666666666667,0.15555555555555556,0.1,0.6
8499,8499,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.13333333333333333,0.06666666666666667,0.1,0.6
8500,8500,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.08888888888888889,0.17777777777777778,0.1,0.6
8501,8501,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.17777777777777778,0.15555555555555556,0.1,0.6
8502,8502,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.044444444444444446,0.11111111111111112,0.1,0.6
8503,8503,Walsh2018,,Leitner,0,0,1.040041911525952,0.022222222222222223,0.2,0.2,0.1,0.6
8504,8504,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.15555555555555556,0.044444444444444446,0.1,0.6
8505,8505,Walsh2018,,Leitner,0,2,0.5649154819548765,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.1,0.6
8506,8506,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.2,0.11111111111111112,0.1,0.6
8507,8507,Walsh2018,,Leitner,0,0,0.8147491111094232,0.06666666666666667,0.08888888888888889,0.2,0.1,0.6
8508,8508,Walsh2018,,Leitner,59,59,0.9205287735493741,0.0,0.0,0.0,0.1,0.6
8509,8509,Walsh2018,,Leitner,0,0,0.5649154819548765,0.044444444444444446,0.17777777777777778,0.0,0.1,0.6
8510,8510,Walsh2018,,Leitner,0,0,1.5,0.05555555555555556,0.15555555555555556,0.0,0.1,0.6
8511,8511,Walsh2018,,Leitner,0,0,0.5,0.011111111111111112,0.2,0.2,0.1,0.6
8512,8512,Walsh2018,,Leitner,4,3,0.6382590035046208,0.06666666666666667,0.0,0.15555555555555556,0.1,0.6
8513,8513,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.044444444444444446,0.044444444444444446,0.1,0.6
8514,8514,Walsh2018,,Leitner,0,0,0.7211247851537042,0.05555555555555556,0.11111111111111112,0.17777777777777778,0.1,0.6
8515,8515,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.06666666666666667,0.06666666666666667,0.1,0.6
8516,8516,Walsh2018,,Leitner,0,0,0.8147491111094232,0.08888888888888889,0.15555555555555556,0.022222222222222223,0.1,0.6
8517,8517,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.17777777777777778,0.2,0.1,0.6
8518,8518,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.15555555555555556,0.11111111111111112,0.1,0.6
8519,8519,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.2,0.08888888888888889,0.1,0.6
8520,8520,Walsh2018,,Leitner,8,7,0.5649154819548765,0.0,0.022222222222222223,0.08888888888888889,0.1,0.6
8521,8521,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.0,0.13333333333333333,0.1,0.6
8522,8522,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.08888888888888889,0.08888888888888889,0.1,0.6
8523,8523,Walsh2018,,Leitner,0,0,0.7211247851537042,0.06666666666666667,0.08888888888888889,0.17777777777777778,0.1,0.6
8524,8524,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.11111111111111112,0.2,0.1,0.6
8525,8525,Walsh2018,,Leitner,59,59,0.5,0.011111111111111112,0.0,0.0,0.1,0.6
8526,8526,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.13333333333333333,0.15555555555555556,0.1,0.6
8527,8527,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.11111111111111112,0.15555555555555556,0.1,0.6
8528,8528,Walsh2018,,Leitner,0,3,0.8147491111094232,0.08888888888888889,0.022222222222222223,0.06666666666666667,0.1,0.6
8529,8529,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.15555555555555556,0.022222222222222223,0.1,0.6
8530,8530,Walsh2018,,Leitner,7,6,0.5,0.03333333333333333,0.044444444444444446,0.08888888888888889,0.1,0.6
8531,8531,Walsh2018,,Leitner,0,0,0.7211247851537042,0.011111111111111112,0.2,0.17777777777777778,0.1,0.6
8532,8532,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.08888888888888889,0.17777777777777778,0.1,0.6
8533,8533,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.08888888888888889,0.044444444444444446,0.1,0.6
8534,8534,Walsh2018,,Leitner,5,4,0.6382590035046208,0.03333333333333333,0.022222222222222223,0.08888888888888889,0.1,0.6
8535,8535,Walsh2018,,Leitner,0,0,0.8147491111094232,0.1,0.044444444444444446,0.2,0.1,0.6
8536,8536,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.11111111111111112,0.15555555555555556,0.1,0.6
8537,8537,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.044444444444444446,0.17777777777777778,0.1,0.6
8538,8538,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.08888888888888889,0.044444444444444446,0.1,0.6
8539,8539,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.2,0.044444444444444446,0.1,0.6
8540,8540,Walsh2018,,Leitner,0,0,0.5649154819548765,0.07777777777777778,0.08888888888888889,0.044444444444444446,0.1,0.6
8541,8541,Walsh2018,,Leitner,16,15,0.5649154819548765,0.011111111111111112,0.044444444444444446,0.022222222222222223,0.1,0.6
8542,8542,Walsh2018,,Leitner,0,0,0.5649154819548765,0.03333333333333333,0.2,0.0,0.1,0.6
8543,8543,Walsh2018,,Leitner,0,0,0.5649154819548765,0.07777777777777778,0.11111111111111112,0.15555555555555556,0.1,0.6
8544,8544,Walsh2018,,Leitner,0,0,0.7211247851537042,0.0,0.2,0.17777777777777778,0.1,0.6
8545,8545,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.08888888888888889,0.044444444444444446,0.1,0.6
8546,8546,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.11111111111111112,0.06666666666666667,0.1,0.6
8547,8547,Walsh2018,,Leitner,0,0,0.8147491111094232,0.03333333333333333,0.11111111111111112,0.11111111111111112,0.1,0.6
8548,8548,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.022222222222222223,0.08888888888888889,0.1,0.6
8549,8549,Walsh2018,,Leitner,0,0,1.3276322281071904,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.1,0.6
8550,8550,Walsh2018,,Leitner,0,0,0.8147491111094232,0.03333333333333333,0.17777777777777778,0.08888888888888889,0.1,0.6
8551,8551,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.17777777777777778,0.08888888888888889,0.1,0.6
8552,8552,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.13333333333333333,0.11111111111111112,0.1,0.6
8553,8553,Walsh2018,,Leitner,0,0,0.9205287735493741,0.0,0.2,0.2,0.1,0.6
8554,8554,Walsh2018,,Leitner,50,49,0.5,0.05555555555555556,0.022222222222222223,0.022222222222222223,0.1,0.6
8555,8555,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.044444444444444446,0.15555555555555556,0.1,0.6
8556,8556,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.022222222222222223,0.044444444444444446,0.1,0.6
8557,8557,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.044444444444444446,0.13333333333333333,0.1,0.6
8558,8558,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.15555555555555556,0.13333333333333333,0.1,0.6
8559,8559,Walsh2018,,Leitner,0,3,0.7211247851537042,0.1,0.044444444444444446,0.044444444444444446,0.1,0.6
8560,8560,Walsh2018,,Leitner,0,0,1.1750715554059086,0.06666666666666667,0.2,0.06666666666666667,0.1,0.6
8561,8561,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.0,0.06666666666666667,0.1,0.6
8562,8562,Walsh2018,,Leitner,0,0,0.5,0.022222222222222223,0.13333333333333333,0.044444444444444446,0.1,0.6
8563,8563,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.022222222222222223,0.2,0.1,0.6
8564,8564,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.0,0.13333333333333333,0.1,0.6
8565,8565,Walsh2018,,Leitner,8,7,0.5,0.1,0.0,0.08888888888888889,0.1,0.6
8566,8566,Walsh2018,,Leitner,4,3,0.6382590035046208,0.1,0.0,0.13333333333333333,0.1,0.6
8567,8567,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.08888888888888889,0.17777777777777778,0.1,0.6
8568,8568,Walsh2018,,Leitner,2,1,1.040041911525952,0.05555555555555556,0.022222222222222223,0.022222222222222223,0.1,0.6
8569,8569,Walsh2018,,Leitner,0,0,1.1750715554059086,0.06666666666666667,0.0,0.15555555555555556,0.1,0.6
8570,8570,Walsh2018,,Leitner,14,13,0.6382590035046208,0.08888888888888889,0.022222222222222223,0.044444444444444446,0.1,0.6
8571,8571,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.022222222222222223,0.17777777777777778,0.1,0.6
8572,8572,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.0,0.17777777777777778,0.1,0.6
8573,8573,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.1,0.6
8574,8574,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.15555555555555556,0.044444444444444446,0.1,0.6
8575,8575,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.11111111111111112,0.0,0.1,0.6
8576,8576,Walsh2018,,Leitner,0,0,0.7211247851537042,0.022222222222222223,0.15555555555555556,0.0,0.1,0.6
8577,8577,Walsh2018,,Leitner,0,0,0.5,0.022222222222222223,0.2,0.0,0.1,0.6
8578,8578,Walsh2018,,Leitner,0,0,0.5,0.05555555555555556,0.13333333333333333,0.08888888888888889,0.1,0.6
